date,YearWeek,iso_date,keyword,search_demand,Brand
03/03/2019,201909,25/02/2019,/m/017rf_,61,Netflix
10/03/2019,201910,04/03/2019,/m/017rf_,61,Netflix
17/03/2019,201911,11/03/2019,/m/017rf_,60,Netflix
24/03/2019,201912,18/03/2019,/m/017rf_,59,Netflix
31/03/2019,201913,25/03/2019,/m/017rf_,60,Netflix
07/04/2019,201914,01/04/2019,/m/017rf_,60,Netflix
14/04/2019,201915,08/04/2019,/m/017rf_,64,Netflix
21/04/2019,201916,15/04/2019,/m/017rf_,61,Netflix
28/04/2019,201917,22/04/2019,/m/017rf_,62,Netflix
05/05/2019,201918,29/04/2019,/m/017rf_,58,Netflix
12/05/2019,201919,06/05/2019,/m/017rf_,58,Netflix
19/05/2019,201920,13/05/2019,/m/017rf_,59,Netflix
26/05/2019,201921,20/05/2019,/m/017rf_,64,Netflix
02/06/2019,201922,27/05/2019,/m/017rf_,61,Netflix
09/06/2019,201923,03/06/2019,/m/017rf_,62,Netflix
16/06/2019,201924,10/06/2019,/m/017rf_,66,Netflix
23/06/2019,201925,17/06/2019,/m/017rf_,60,Netflix
30/06/2019,201926,24/06/2019,/m/017rf_,65,Netflix
07/07/2019,201927,01/07/2019,/m/017rf_,66,Netflix
14/07/2019,201928,08/07/2019,/m/017rf_,70,Netflix
21/07/2019,201929,15/07/2019,/m/017rf_,71,Netflix
28/07/2019,201930,22/07/2019,/m/017rf_,67,Netflix
04/08/2019,201931,29/07/2019,/m/017rf_,64,Netflix
11/08/2019,201932,05/08/2019,/m/017rf_,66,Netflix
18/08/2019,201933,12/08/2019,/m/017rf_,66,Netflix
25/08/2019,201934,19/08/2019,/m/017rf_,66,Netflix
01/09/2019,201935,26/08/2019,/m/017rf_,63,Netflix
08/09/2019,201936,02/09/2019,/m/017rf_,61,Netflix
15/09/2019,201937,09/09/2019,/m/017rf_,63,Netflix
22/09/2019,201938,16/09/2019,/m/017rf_,62,Netflix
29/09/2019,201939,23/09/2019,/m/017rf_,62,Netflix
06/10/2019,201940,30/09/2019,/m/017rf_,64,Netflix
13/10/2019,201941,07/10/2019,/m/017rf_,63,Netflix
20/10/2019,201942,14/10/2019,/m/017rf_,63,Netflix
27/10/2019,201943,21/10/2019,/m/017rf_,66,Netflix
03/11/2019,201944,28/10/2019,/m/017rf_,65,Netflix
10/11/2019,201945,04/11/2019,/m/017rf_,66,Netflix
17/11/2019,201946,11/11/2019,/m/017rf_,64,Netflix
24/11/2019,201947,18/11/2019,/m/017rf_,63,Netflix
01/12/2019,201948,25/11/2019,/m/017rf_,63,Netflix
08/12/2019,201949,02/12/2019,/m/017rf_,64,Netflix
15/12/2019,201950,09/12/2019,/m/017rf_,73,Netflix
22/12/2019,201951,16/12/2019,/m/017rf_,93,Netflix
29/12/2019,201952,23/12/2019,/m/017rf_,100,Netflix
04/01/2015,201501,29/12/2014,/m/0mgkg,58,Amazon.com
11/01/2015,201502,05/01/2015,/m/0mgkg,57,Amazon.com
18/01/2015,201503,12/01/2015,/m/0mgkg,58,Amazon.com
25/01/2015,201504,19/01/2015,/m/0mgkg,55,Amazon.com
01/02/2015,201505,26/01/2015,/m/0mgkg,55,Amazon.com
08/02/2015,201506,02/02/2015,/m/0mgkg,53,Amazon.com
15/02/2015,201507,09/02/2015,/m/0mgkg,53,Amazon.com
22/02/2015,201508,16/02/2015,/m/0mgkg,51,Amazon.com
01/03/2015,201509,23/02/2015,/m/0mgkg,51,Amazon.com
08/03/2015,201510,02/03/2015,/m/0mgkg,50,Amazon.com
15/03/2015,201511,09/03/2015,/m/0mgkg,49,Amazon.com
22/03/2015,201512,16/03/2015,/m/0mgkg,51,Amazon.com
29/03/2015,201513,23/03/2015,/m/0mgkg,53,Amazon.com
05/04/2015,201514,30/03/2015,/m/0mgkg,50,Amazon.com
12/04/2015,201515,06/04/2015,/m/0mgkg,49,Amazon.com
19/04/2015,201516,13/04/2015,/m/0mgkg,48,Amazon.com
26/04/2015,201517,20/04/2015,/m/0mgkg,50,Amazon.com
03/05/2015,201518,27/04/2015,/m/0mgkg,55,Amazon.com
10/05/2015,201519,04/05/2015,/m/0mgkg,50,Amazon.com
17/05/2015,201520,11/05/2015,/m/0mgkg,49,Amazon.com
24/05/2015,201521,18/05/2015,/m/0mgkg,49,Amazon.com
31/05/2015,201522,25/05/2015,/m/0mgkg,50,Amazon.com
07/06/2015,201523,01/06/2015,/m/0mgkg,50,Amazon.com
14/06/2015,201524,08/06/2015,/m/0mgkg,51,Amazon.com
21/06/2015,201525,15/06/2015,/m/0mgkg,51,Amazon.com
28/06/2015,201526,22/06/2015,/m/0mgkg,52,Amazon.com
05/07/2015,201527,29/06/2015,/m/0mgkg,53,Amazon.com
12/07/2015,201528,06/07/2015,/m/0mgkg,65,Amazon.com
19/07/2015,201529,13/07/2015,/m/0mgkg,54,Amazon.com
26/07/2015,201530,20/07/2015,/m/0mgkg,54,Amazon.com
02/08/2015,201531,27/07/2015,/m/0mgkg,55,Amazon.com
09/08/2015,201532,03/08/2015,/m/0mgkg,59,Amazon.com
16/08/2015,201533,10/08/2015,/m/0mgkg,55,Amazon.com
23/08/2015,201534,17/08/2015,/m/0mgkg,56,Amazon.com
30/08/2015,201535,24/08/2015,/m/0mgkg,54,Amazon.com
06/09/2015,201536,31/08/2015,/m/0mgkg,52,Amazon.com
13/09/2015,201537,07/09/2015,/m/0mgkg,53,Amazon.com
20/09/2015,201538,14/09/2015,/m/0mgkg,55,Amazon.com
27/09/2015,201539,21/09/2015,/m/0mgkg,55,Amazon.com
04/10/2015,201540,28/09/2015,/m/0mgkg,56,Amazon.com
11/10/2015,201541,05/10/2015,/m/0mgkg,63,Amazon.com
18/10/2015,201542,12/10/2015,/m/0mgkg,58,Amazon.com
25/10/2015,201543,19/10/2015,/m/0mgkg,61,Amazon.com
01/11/2015,201544,26/10/2015,/m/0mgkg,60,Amazon.com
08/11/2015,201545,02/11/2015,/m/0mgkg,63,Amazon.com
15/11/2015,201546,09/11/2015,/m/0mgkg,65,Amazon.com
22/11/2015,201547,16/11/2015,/m/0mgkg,88,Amazon.com
29/11/2015,201548,23/11/2015,/m/0mgkg,85,Amazon.com
06/12/2015,201549,30/11/2015,/m/0mgkg,81,Amazon.com
13/12/2015,201550,07/12/2015,/m/0mgkg,83,Amazon.com
20/12/2015,201551,14/12/2015,/m/0mgkg,73,Amazon.com
27/12/2015,201552,21/12/2015,/m/0mgkg,68,Amazon.com
03/01/2016,201653,02/01/2017,/m/0mgkg,54,Amazon.com
10/01/2016,201601,04/01/2016,/m/0mgkg,51,Amazon.com
17/01/2016,201602,11/01/2016,/m/0mgkg,52,Amazon.com
24/01/2016,201603,18/01/2016,/m/0mgkg,49,Amazon.com
31/01/2016,201604,25/01/2016,/m/0mgkg,49,Amazon.com
07/02/2016,201605,01/02/2016,/m/0mgkg,48,Amazon.com
14/02/2016,201606,08/02/2016,/m/0mgkg,48,Amazon.com
21/02/2016,201607,15/02/2016,/m/0mgkg,47,Amazon.com
28/02/2016,201608,22/02/2016,/m/0mgkg,47,Amazon.com
06/03/2016,201609,29/02/2016,/m/0mgkg,47,Amazon.com
13/03/2016,201610,07/03/2016,/m/0mgkg,46,Amazon.com
20/03/2016,201611,14/03/2016,/m/0mgkg,47,Amazon.com
27/03/2016,201612,21/03/2016,/m/0mgkg,48,Amazon.com
03/04/2016,201613,28/03/2016,/m/0mgkg,47,Amazon.com
10/04/2016,201614,04/04/2016,/m/0mgkg,46,Amazon.com
17/04/2016,201615,11/04/2016,/m/0mgkg,46,Amazon.com
24/04/2016,201616,18/04/2016,/m/0mgkg,46,Amazon.com
01/05/2016,201617,25/04/2016,/m/0mgkg,47,Amazon.com
08/05/2016,201618,02/05/2016,/m/0mgkg,46,Amazon.com
15/05/2016,201619,09/05/2016,/m/0mgkg,47,Amazon.com
22/05/2016,201620,16/05/2016,/m/0mgkg,47,Amazon.com
29/05/2016,201621,23/05/2016,/m/0mgkg,48,Amazon.com
05/06/2016,201622,30/05/2016,/m/0mgkg,47,Amazon.com
12/06/2016,201623,06/06/2016,/m/0mgkg,47,Amazon.com
19/06/2016,201624,13/06/2016,/m/0mgkg,49,Amazon.com
26/06/2016,201625,20/06/2016,/m/0mgkg,50,Amazon.com
03/07/2016,201626,27/06/2016,/m/0mgkg,50,Amazon.com
10/07/2016,201627,04/07/2016,/m/0mgkg,56,Amazon.com
17/07/2016,201628,11/07/2016,/m/0mgkg,50,Amazon.com
24/07/2016,201629,18/07/2016,/m/0mgkg,51,Amazon.com
31/07/2016,201630,25/07/2016,/m/0mgkg,52,Amazon.com
07/08/2016,201631,01/08/2016,/m/0mgkg,50,Amazon.com
14/08/2016,201632,08/08/2016,/m/0mgkg,49,Amazon.com
21/08/2016,201633,15/08/2016,/m/0mgkg,50,Amazon.com
28/08/2016,201634,22/08/2016,/m/0mgkg,52,Amazon.com
04/09/2016,201635,29/08/2016,/m/0mgkg,51,Amazon.com
11/09/2016,201636,05/09/2016,/m/0mgkg,52,Amazon.com
18/09/2016,201637,12/09/2016,/m/0mgkg,51,Amazon.com
25/09/2016,201638,19/09/2016,/m/0mgkg,53,Amazon.com
02/10/2016,201639,26/09/2016,/m/0mgkg,55,Amazon.com
09/10/2016,201640,03/10/2016,/m/0mgkg,53,Amazon.com
16/10/2016,201641,10/10/2016,/m/0mgkg,56,Amazon.com
23/10/2016,201642,17/10/2016,/m/0mgkg,55,Amazon.com
30/10/2016,201643,24/10/2016,/m/0mgkg,53,Amazon.com
06/11/2016,201644,31/10/2016,/m/0mgkg,53,Amazon.com
13/11/2016,201645,07/11/2016,/m/0mgkg,62,Amazon.com
20/11/2016,201646,14/11/2016,/m/0mgkg,79,Amazon.com
27/11/2016,201647,21/11/2016,/m/0mgkg,76,Amazon.com
04/12/2016,201648,28/11/2016,/m/0mgkg,73,Amazon.com
11/12/2016,201649,05/12/2016,/m/0mgkg,77,Amazon.com
18/12/2016,201650,12/12/2016,/m/0mgkg,70,Amazon.com
25/12/2016,201651,19/12/2016,/m/0mgkg,67,Amazon.com
01/01/2017,201752,25/12/2017,/m/0mgkg,63,Amazon.com
08/01/2017,201701,02/01/2017,/m/0mgkg,59,Amazon.com
15/01/2017,201702,09/01/2017,/m/0mgkg,59,Amazon.com
22/01/2017,201703,16/01/2017,/m/0mgkg,56,Amazon.com
29/01/2017,201704,23/01/2017,/m/0mgkg,56,Amazon.com
05/02/2017,201705,30/01/2017,/m/0mgkg,54,Amazon.com
12/02/2017,201706,06/02/2017,/m/0mgkg,53,Amazon.com
19/02/2017,201707,13/02/2017,/m/0mgkg,54,Amazon.com
26/02/2017,201708,20/02/2017,/m/0mgkg,55,Amazon.com
05/03/2017,201709,27/02/2017,/m/0mgkg,54,Amazon.com
12/03/2017,201710,06/03/2017,/m/0mgkg,52,Amazon.com
19/03/2017,201711,13/03/2017,/m/0mgkg,54,Amazon.com
26/03/2017,201712,20/03/2017,/m/0mgkg,54,Amazon.com
02/04/2017,201713,27/03/2017,/m/0mgkg,52,Amazon.com
09/04/2017,201714,03/04/2017,/m/0mgkg,53,Amazon.com
16/04/2017,201715,10/04/2017,/m/0mgkg,53,Amazon.com
23/04/2017,201716,17/04/2017,/m/0mgkg,56,Amazon.com
30/04/2017,201717,24/04/2017,/m/0mgkg,56,Amazon.com
07/05/2017,201718,01/05/2017,/m/0mgkg,58,Amazon.com
14/05/2017,201719,08/05/2017,/m/0mgkg,55,Amazon.com
21/05/2017,201720,15/05/2017,/m/0mgkg,54,Amazon.com
28/05/2017,201721,22/05/2017,/m/0mgkg,55,Amazon.com
04/06/2017,201722,29/05/2017,/m/0mgkg,56,Amazon.com
11/06/2017,201723,05/06/2017,/m/0mgkg,58,Amazon.com
18/06/2017,201724,12/06/2017,/m/0mgkg,58,Amazon.com
25/06/2017,201725,19/06/2017,/m/0mgkg,60,Amazon.com
02/07/2017,201726,26/06/2017,/m/0mgkg,58,Amazon.com
09/07/2017,201727,03/07/2017,/m/0mgkg,72,Amazon.com
16/07/2017,201728,10/07/2017,/m/0mgkg,59,Amazon.com
23/07/2017,201729,17/07/2017,/m/0mgkg,61,Amazon.com
30/07/2017,201730,24/07/2017,/m/0mgkg,62,Amazon.com
06/08/2017,201731,31/07/2017,/m/0mgkg,63,Amazon.com
13/08/2017,201732,07/08/2017,/m/0mgkg,61,Amazon.com
20/08/2017,201733,14/08/2017,/m/0mgkg,62,Amazon.com
27/08/2017,201734,21/08/2017,/m/0mgkg,63,Amazon.com
03/09/2017,201735,28/08/2017,/m/0mgkg,62,Amazon.com
10/09/2017,201736,04/09/2017,/m/0mgkg,61,Amazon.com
17/09/2017,201737,11/09/2017,/m/0mgkg,65,Amazon.com
24/09/2017,201738,18/09/2017,/m/0mgkg,63,Amazon.com
01/10/2017,201739,25/09/2017,/m/0mgkg,66,Amazon.com
08/10/2017,201740,02/10/2017,/m/0mgkg,66,Amazon.com
15/10/2017,201741,09/10/2017,/m/0mgkg,65,Amazon.com
22/10/2017,201742,16/10/2017,/m/0mgkg,65,Amazon.com
29/10/2017,201743,23/10/2017,/m/0mgkg,64,Amazon.com
05/11/2017,201744,30/10/2017,/m/0mgkg,68,Amazon.com
12/11/2017,201745,06/11/2017,/m/0mgkg,73,Amazon.com
19/11/2017,201746,13/11/2017,/m/0mgkg,96,Amazon.com
26/11/2017,201747,20/11/2017,/m/0mgkg,88,Amazon.com
03/12/2017,201748,27/11/2017,/m/0mgkg,86,Amazon.com
10/12/2017,201749,04/12/2017,/m/0mgkg,85,Amazon.com
17/12/2017,201750,11/12/2017,/m/0mgkg,82,Amazon.com
24/12/2017,201751,18/12/2017,/m/0mgkg,78,Amazon.com
31/12/2017,201752,25/12/2017,/m/0mgkg,69,Amazon.com
07/01/2018,201801,01/01/2018,/m/0mgkg,68,Amazon.com
14/01/2018,201802,08/01/2018,/m/0mgkg,66,Amazon.com
21/01/2018,201803,15/01/2018,/m/0mgkg,66,Amazon.com
28/01/2018,201804,22/01/2018,/m/0mgkg,64,Amazon.com
04/02/2018,201805,29/01/2018,/m/0mgkg,61,Amazon.com
11/02/2018,201806,05/02/2018,/m/0mgkg,59,Amazon.com
18/02/2018,201807,12/02/2018,/m/0mgkg,60,Amazon.com
25/02/2018,201808,19/02/2018,/m/0mgkg,60,Amazon.com
04/03/2018,201809,26/02/2018,/m/0mgkg,60,Amazon.com
11/03/2018,201810,05/03/2018,/m/0mgkg,59,Amazon.com
18/03/2018,201811,12/03/2018,/m/0mgkg,60,Amazon.com
25/03/2018,201812,19/03/2018,/m/0mgkg,60,Amazon.com
01/04/2018,201813,26/03/2018,/m/0mgkg,60,Amazon.com
08/04/2018,201814,02/04/2018,/m/0mgkg,58,Amazon.com
15/04/2018,201815,09/04/2018,/m/0mgkg,58,Amazon.com
22/04/2018,201816,16/04/2018,/m/0mgkg,58,Amazon.com
29/04/2018,201817,23/04/2018,/m/0mgkg,59,Amazon.com
06/05/2018,201818,30/04/2018,/m/0mgkg,58,Amazon.com
13/05/2018,201819,07/05/2018,/m/0mgkg,57,Amazon.com
20/05/2018,201820,14/05/2018,/m/0mgkg,57,Amazon.com
27/05/2018,201821,21/05/2018,/m/0mgkg,57,Amazon.com
03/06/2018,201822,28/05/2018,/m/0mgkg,59,Amazon.com
10/06/2018,201823,04/06/2018,/m/0mgkg,58,Amazon.com
17/06/2018,201824,11/06/2018,/m/0mgkg,55,Amazon.com
24/06/2018,201825,18/06/2018,/m/0mgkg,57,Amazon.com
01/07/2018,201826,25/06/2018,/m/0mgkg,57,Amazon.com
08/07/2018,201827,02/07/2018,/m/0mgkg,61,Amazon.com
15/07/2018,201828,09/07/2018,/m/0mgkg,78,Amazon.com
22/07/2018,201829,16/07/2018,/m/0mgkg,61,Amazon.com
29/07/2018,201830,23/07/2018,/m/0mgkg,61,Amazon.com
05/08/2018,201831,30/07/2018,/m/0mgkg,61,Amazon.com
12/08/2018,201832,06/08/2018,/m/0mgkg,59,Amazon.com
19/08/2018,201833,13/08/2018,/m/0mgkg,61,Amazon.com
26/08/2018,201834,20/08/2018,/m/0mgkg,62,Amazon.com
02/09/2018,201835,27/08/2018,/m/0mgkg,62,Amazon.com
09/09/2018,201836,03/09/2018,/m/0mgkg,60,Amazon.com
16/09/2018,201837,10/09/2018,/m/0mgkg,58,Amazon.com
23/09/2018,201838,17/09/2018,/m/0mgkg,59,Amazon.com
30/09/2018,201839,24/09/2018,/m/0mgkg,60,Amazon.com
07/10/2018,201840,01/10/2018,/m/0mgkg,65,Amazon.com
14/10/2018,201841,08/10/2018,/m/0mgkg,63,Amazon.com
21/10/2018,201842,15/10/2018,/m/0mgkg,63,Amazon.com
28/10/2018,201843,22/10/2018,/m/0mgkg,63,Amazon.com
04/11/2018,201844,29/10/2018,/m/0mgkg,65,Amazon.com
11/11/2018,201845,05/11/2018,/m/0mgkg,71,Amazon.com
18/11/2018,201846,12/11/2018,/m/0mgkg,92,Amazon.com
25/11/2018,201847,19/11/2018,/m/0mgkg,84,Amazon.com
02/12/2018,201848,26/11/2018,/m/0mgkg,79,Amazon.com
09/12/2018,201849,03/12/2018,/m/0mgkg,83,Amazon.com
16/12/2018,201850,10/12/2018,/m/0mgkg,81,Amazon.com
23/12/2018,201851,17/12/2018,/m/0mgkg,70,Amazon.com
30/12/2018,201852,24/12/2018,/m/0mgkg,68,Amazon.com
06/01/2019,201901,31/12/2018,/m/0mgkg,67,Amazon.com
13/01/2019,201902,07/01/2019,/m/0mgkg,62,Amazon.com
20/01/2019,201903,14/01/2019,/m/0mgkg,62,Amazon.com
27/01/2019,201904,21/01/2019,/m/0mgkg,58,Amazon.com
03/02/2019,201905,28/01/2019,/m/0mgkg,58,Amazon.com
10/02/2019,201906,04/02/2019,/m/0mgkg,58,Amazon.com
17/02/2019,201907,11/02/2019,/m/0mgkg,56,Amazon.com
24/02/2019,201908,18/02/2019,/m/0mgkg,55,Amazon.com
03/03/2019,201909,25/02/2019,/m/0mgkg,56,Amazon.com
10/03/2019,201910,04/03/2019,/m/0mgkg,55,Amazon.com
17/03/2019,201911,11/03/2019,/m/0mgkg,54,Amazon.com
24/03/2019,201912,18/03/2019,/m/0mgkg,57,Amazon.com
31/03/2019,201913,25/03/2019,/m/0mgkg,59,Amazon.com
07/04/2019,201914,01/04/2019,/m/0mgkg,60,Amazon.com
14/04/2019,201915,08/04/2019,/m/0mgkg,59,Amazon.com
21/04/2019,201916,15/04/2019,/m/0mgkg,58,Amazon.com
28/04/2019,201917,22/04/2019,/m/0mgkg,60,Amazon.com
05/05/2019,201918,29/04/2019,/m/0mgkg,60,Amazon.com
12/05/2019,201919,06/05/2019,/m/0mgkg,60,Amazon.com
19/05/2019,201920,13/05/2019,/m/0mgkg,59,Amazon.com
26/05/2019,201921,20/05/2019,/m/0mgkg,60,Amazon.com
02/06/2019,201922,27/05/2019,/m/0mgkg,61,Amazon.com
09/06/2019,201923,03/06/2019,/m/0mgkg,62,Amazon.com
16/06/2019,201924,10/06/2019,/m/0mgkg,62,Amazon.com
23/06/2019,201925,17/06/2019,/m/0mgkg,62,Amazon.com
30/06/2019,201926,24/06/2019,/m/0mgkg,62,Amazon.com
07/07/2019,201927,01/07/2019,/m/0mgkg,65,Amazon.com
14/07/2019,201928,08/07/2019,/m/0mgkg,82,Amazon.com
21/07/2019,201929,15/07/2019,/m/0mgkg,62,Amazon.com
28/07/2019,201930,22/07/2019,/m/0mgkg,63,Amazon.com
04/08/2019,201931,29/07/2019,/m/0mgkg,63,Amazon.com
11/08/2019,201932,05/08/2019,/m/0mgkg,63,Amazon.com
18/08/2019,201933,12/08/2019,/m/0mgkg,68,Amazon.com
25/08/2019,201934,19/08/2019,/m/0mgkg,65,Amazon.com
01/09/2019,201935,26/08/2019,/m/0mgkg,63,Amazon.com
08/09/2019,201936,02/09/2019,/m/0mgkg,64,Amazon.com
15/09/2019,201937,09/09/2019,/m/0mgkg,64,Amazon.com
22/09/2019,201938,16/09/2019,/m/0mgkg,66,Amazon.com
29/09/2019,201939,23/09/2019,/m/0mgkg,72,Amazon.com
06/10/2019,201940,30/09/2019,/m/0mgkg,66,Amazon.com
13/10/2019,201941,07/10/2019,/m/0mgkg,69,Amazon.com
20/10/2019,201942,14/10/2019,/m/0mgkg,70,Amazon.com
27/10/2019,201943,21/10/2019,/m/0mgkg,67,Amazon.com
03/11/2019,201944,28/10/2019,/m/0mgkg,71,Amazon.com
10/11/2019,201945,04/11/2019,/m/0mgkg,75,Amazon.com
17/11/2019,201946,11/11/2019,/m/0mgkg,83,Amazon.com
24/11/2019,201947,18/11/2019,/m/0mgkg,100,Amazon.com
01/12/2019,201948,25/11/2019,/m/0mgkg,95,Amazon.com
08/12/2019,201949,02/12/2019,/m/0mgkg,90,Amazon.com
15/12/2019,201950,09/12/2019,/m/0mgkg,91,Amazon.com
22/12/2019,201951,16/12/2019,/m/0mgkg,80,Amazon.com
29/12/2019,201952,23/12/2019,/m/0mgkg,74,Amazon.com
04/01/2015,201501,29/12/2014,/m/02y1vz,100,Facebook
11/01/2015,201502,05/01/2015,/m/02y1vz,97,Facebook
18/01/2015,201503,12/01/2015,/m/02y1vz,96,Facebook
25/01/2015,201504,19/01/2015,/m/02y1vz,97,Facebook
01/02/2015,201505,26/01/2015,/m/02y1vz,95,Facebook
08/02/2015,201506,02/02/2015,/m/02y1vz,96,Facebook
15/02/2015,201507,09/02/2015,/m/02y1vz,95,Facebook
22/02/2015,201508,16/02/2015,/m/02y1vz,94,Facebook
01/03/2015,201509,23/02/2015,/m/02y1vz,93,Facebook
08/03/2015,201510,02/03/2015,/m/02y1vz,92,Facebook
15/03/2015,201511,09/03/2015,/m/02y1vz,91,Facebook
22/03/2015,201512,16/03/2015,/m/02y1vz,94,Facebook
29/03/2015,201513,23/03/2015,/m/02y1vz,93,Facebook
05/04/2015,201514,30/03/2015,/m/02y1vz,93,Facebook
12/04/2015,201515,06/04/2015,/m/02y1vz,91,Facebook
19/04/2015,201516,13/04/2015,/m/02y1vz,93,Facebook
26/04/2015,201517,20/04/2015,/m/02y1vz,93,Facebook
03/05/2015,201518,27/04/2015,/m/02y1vz,93,Facebook
10/05/2015,201519,04/05/2015,/m/02y1vz,92,Facebook
17/05/2015,201520,11/05/2015,/m/02y1vz,92,Facebook
24/05/2015,201521,18/05/2015,/m/02y1vz,93,Facebook
31/05/2015,201522,25/05/2015,/m/02y1vz,94,Facebook
07/06/2015,201523,01/06/2015,/m/02y1vz,95,Facebook
14/06/2015,201524,08/06/2015,/m/02y1vz,93,Facebook
21/06/2015,201525,15/06/2015,/m/02y1vz,93,Facebook
28/06/2015,201526,22/06/2015,/m/02y1vz,96,Facebook
05/07/2015,201527,29/06/2015,/m/02y1vz,95,Facebook
12/07/2015,201528,06/07/2015,/m/02y1vz,92,Facebook
19/07/2015,201529,13/07/2015,/m/02y1vz,94,Facebook
26/07/2015,201530,20/07/2015,/m/02y1vz,93,Facebook
02/08/2015,201531,27/07/2015,/m/02y1vz,92,Facebook
09/08/2015,201532,03/08/2015,/m/02y1vz,91,Facebook
16/08/2015,201533,10/08/2015,/m/02y1vz,91,Facebook
23/08/2015,201534,17/08/2015,/m/02y1vz,91,Facebook
30/08/2015,201535,24/08/2015,/m/02y1vz,86,Facebook
06/09/2015,201536,31/08/2015,/m/02y1vz,84,Facebook
13/09/2015,201537,07/09/2015,/m/02y1vz,88,Facebook
20/09/2015,201538,14/09/2015,/m/02y1vz,90,Facebook
27/09/2015,201539,21/09/2015,/m/02y1vz,91,Facebook
04/10/2015,201540,28/09/2015,/m/02y1vz,86,Facebook
11/10/2015,201541,05/10/2015,/m/02y1vz,89,Facebook
18/10/2015,201542,12/10/2015,/m/02y1vz,86,Facebook
25/10/2015,201543,19/10/2015,/m/02y1vz,85,Facebook
01/11/2015,201544,26/10/2015,/m/02y1vz,86,Facebook
08/11/2015,201545,02/11/2015,/m/02y1vz,87,Facebook
15/11/2015,201546,09/11/2015,/m/02y1vz,87,Facebook
22/11/2015,201547,16/11/2015,/m/02y1vz,85,Facebook
29/11/2015,201548,23/11/2015,/m/02y1vz,84,Facebook
06/12/2015,201549,30/11/2015,/m/02y1vz,83,Facebook
13/12/2015,201550,07/12/2015,/m/02y1vz,82,Facebook
20/12/2015,201551,14/12/2015,/m/02y1vz,84,Facebook
27/12/2015,201552,21/12/2015,/m/02y1vz,91,Facebook
03/01/2016,201653,02/01/2017,/m/02y1vz,91,Facebook
10/01/2016,201601,04/01/2016,/m/02y1vz,89,Facebook
17/01/2016,201602,11/01/2016,/m/02y1vz,89,Facebook
24/01/2016,201603,18/01/2016,/m/02y1vz,91,Facebook
31/01/2016,201604,25/01/2016,/m/02y1vz,88,Facebook
07/02/2016,201605,01/02/2016,/m/02y1vz,89,Facebook
14/02/2016,201606,08/02/2016,/m/02y1vz,89,Facebook
21/02/2016,201607,15/02/2016,/m/02y1vz,87,Facebook
28/02/2016,201608,22/02/2016,/m/02y1vz,88,Facebook
06/03/2016,201609,29/02/2016,/m/02y1vz,88,Facebook
13/03/2016,201610,07/03/2016,/m/02y1vz,89,Facebook
20/03/2016,201611,14/03/2016,/m/02y1vz,89,Facebook
27/03/2016,201612,21/03/2016,/m/02y1vz,89,Facebook
03/04/2016,201613,28/03/2016,/m/02y1vz,86,Facebook
10/04/2016,201614,04/04/2016,/m/02y1vz,87,Facebook
17/04/2016,201615,11/04/2016,/m/02y1vz,86,Facebook
24/04/2016,201616,18/04/2016,/m/02y1vz,87,Facebook
01/05/2016,201617,25/04/2016,/m/02y1vz,87,Facebook
08/05/2016,201618,02/05/2016,/m/02y1vz,88,Facebook
15/05/2016,201619,09/05/2016,/m/02y1vz,87,Facebook
22/05/2016,201620,16/05/2016,/m/02y1vz,89,Facebook
29/05/2016,201621,23/05/2016,/m/02y1vz,88,Facebook
05/06/2016,201622,30/05/2016,/m/02y1vz,85,Facebook
12/06/2016,201623,06/06/2016,/m/02y1vz,86,Facebook
19/06/2016,201624,13/06/2016,/m/02y1vz,86,Facebook
26/06/2016,201625,20/06/2016,/m/02y1vz,87,Facebook
03/07/2016,201626,27/06/2016,/m/02y1vz,85,Facebook
10/07/2016,201627,04/07/2016,/m/02y1vz,85,Facebook
17/07/2016,201628,11/07/2016,/m/02y1vz,85,Facebook
24/07/2016,201629,18/07/2016,/m/02y1vz,84,Facebook
31/07/2016,201630,25/07/2016,/m/02y1vz,83,Facebook
07/08/2016,201631,01/08/2016,/m/02y1vz,82,Facebook
14/08/2016,201632,08/08/2016,/m/02y1vz,83,Facebook
21/08/2016,201633,15/08/2016,/m/02y1vz,80,Facebook
28/08/2016,201634,22/08/2016,/m/02y1vz,80,Facebook
04/09/2016,201635,29/08/2016,/m/02y1vz,72,Facebook
11/09/2016,201636,05/09/2016,/m/02y1vz,74,Facebook
18/09/2016,201637,12/09/2016,/m/02y1vz,76,Facebook
25/09/2016,201638,19/09/2016,/m/02y1vz,74,Facebook
02/10/2016,201639,26/09/2016,/m/02y1vz,74,Facebook
09/10/2016,201640,03/10/2016,/m/02y1vz,75,Facebook
16/10/2016,201641,10/10/2016,/m/02y1vz,75,Facebook
23/10/2016,201642,17/10/2016,/m/02y1vz,73,Facebook
30/10/2016,201643,24/10/2016,/m/02y1vz,73,Facebook
06/11/2016,201644,31/10/2016,/m/02y1vz,69,Facebook
13/11/2016,201645,07/11/2016,/m/02y1vz,69,Facebook
20/11/2016,201646,14/11/2016,/m/02y1vz,70,Facebook
27/11/2016,201647,21/11/2016,/m/02y1vz,69,Facebook
04/12/2016,201648,28/11/2016,/m/02y1vz,68,Facebook
11/12/2016,201649,05/12/2016,/m/02y1vz,70,Facebook
18/12/2016,201650,12/12/2016,/m/02y1vz,72,Facebook
